gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-153.29,161.13,0.0411,0.0037,566.8,685.5,-118.6,63.98,145.15,145.15,C_tight1_s42,128,42,0,safety_cap,2000,318,3.0051,3.0051,2.666,3,0,0,238.0,225.83,1,84,158,76,2.67
52.16,-149.1,0.0011,0.0048,740.7,637.2,103.6,55.12,21.75,55.12,C_tight1_s42,129,42,1,success,1938,358,2.1407,2.1407,1.777,1,0,0,54.0,55.73,1,33,232,93,1.78
19.81,167.19,0.0172,0.0378,503.3,723.6,-220.3,119.16,198.9,198.9,C_tight1_s42,130,42,0,safety_cap,2000,445,,22.4895,21.451,0,0,0,356.0,209.38,1,88,170,187,21.45
143.44,-150.51,0.0342,0.0456,506.1,630.7,-124.6,68.04,168.09,168.09,C_tight1_s42,131,42,0,safety_cap,2000,443,4.4692,4.4692,4.911,1,0,0,256.0,242.99,1,75,190,178,4.91
-63.11,-140.63,0.0142,0.0217,428.8,734.6,-305.8,166.53,86.94,166.53,C_tight1_s42,132,42,1,success,1954,404,1.5569,1.5569,2.045,5,1,0,167.0,161.15,1,53,219,132,2.04
-164.49,-93.24,0.0438,0.0382,562.6,479.6,83.0,45.8,183.07,183.07,C_tight1_s42,133,42,0,safety_cap,2000,334,,6.601,5.757,0,0,0,285.0,282.97,1,89,154,91,7.09
-129.77,-78.01,0.0369,0.0123,503.4,411.2,92.2,51.58,118.17,118.17,C_tight1_s42,134,42,0,safety_cap,2000,496,,14.2662,12.286,0,0,0,239.0,183.82,1,93,176,227,13.94
-109.93,20.05,0.037,0.0204,589.1,341.2,248.0,138.5,202.25,202.25,C_tight1_s42,135,42,0,safety_cap,2000,481,,15.8173,13.889,0,0,0,332.0,327.44,1,92,161,228,15.85
109.58,-177.51,0.009,0.0326,634.2,425.5,208.7,114.92,119.18,119.18,C_tight1_s42,136,42,0,safety_cap,2000,464,2.5962,2.5962,3.972,4,2,0,181.0,174.73,1,68,209,187,3.97
19.59,-150.03,0.009,0.0058,622.5,534.5,87.9,47.91,55.97,55.97,C_tight1_s42,137,42,0,safety_cap,2000,578,2.7434,2.7434,4.237,5,3,0,70.0,66.06,1,33,343,202,4.24
-104.19,146.82,0.0248,0.0261,786.6,454.0,332.6,179.64,158.3,179.64,C_tight1_s42,138,42,0,safety_cap,2000,428,,653.3298,571.857,0,0,0,219.0,273.66,1,22,143,263,579.69
-152.83,14.81,0.0028,0.0216,396.9,621.1,-224.2,124.06,91.97,124.06,C_tight1_s42,139,42,0,safety_cap,2000,442,4.0877,4.0877,3.779,2,0,0,182.0,171.67,1,72,184,186,3.78
-100.14,-116.32,0.0341,0.0456,449.8,741.3,-291.5,158.26,59.71,158.26,C_tight1_s42,140,42,1,success,1978,346,2.5014,2.5014,2.915,1,0,0,159.0,153.39,1,57,201,88,2.91
-141.54,-139.93,0.0308,0.0069,754.1,532.1,222.1,119.34,90.96,119.34,C_tight1_s42,141,42,0,safety_cap,2000,384,,14.1409,12.519,0,0,0,206.0,203.44,1,86,167,131,12.52
-124.86,14.19,0.0258,0.0038,450.3,727.3,-277.0,150.61,107.66,150.61,C_tight1_s42,142,42,1,success,1979,385,2.1034,2.1034,2.845,3,0,0,186.0,173.76,1,75,186,124,2.85
-173.74,74.33,0.0208,0.049,762.5,614.8,147.8,78.64,226.58,226.58,C_tight1_s42,143,42,0,safety_cap,2000,487,,14.1087,12.557,0,0,0,333.0,323.63,1,85,185,217,12.56
124.86,-78.1,0.036,0.0073,454.2,608.4,-154.2,84.89,161.92,161.92,C_tight1_s42,144,42,0,safety_cap,2000,422,,12.026,10.693,0,0,0,296.0,226.92,1,97,157,168,10.69
64.23,-48.82,0.0221,0.0031,527.7,786.6,-258.9,138.74,87.71,138.74,C_tight1_s42,145,42,1,success,1968,455,1.3729,1.3729,1.953,4,0,0,209.0,203.56,1,53,229,173,1.95
50.79,-60.18,0.033,0.0188,715.0,480.9,234.1,127.05,165.55,165.55,C_tight1_s42,146,42,1,success,1964,382,1.116,1.116,1.027,22,7,0,204.0,191.51,1,52,240,90,1.03
-134.68,101.65,0.0122,0.0151,559.9,320.1,239.8,134.69,92.79,134.69,C_tight1_s42,147,42,0,safety_cap,2000,491,,13.6544,11.702,0,0,0,207.0,205.24,1,83,171,237,11.7
48.69,178.98,0.0408,0.0462,623.1,543.1,79.9,43.51,300.04,300.04,C_tight1_s42,148,42,0,safety_cap,2000,504,2.5279,2.5279,4.561,2,1,0,352.0,325.15,1,56,274,174,4.56
-167.5,-80.71,0.0228,0.0109,513.0,737.0,-224.0,120.85,92.44,120.85,C_tight1_s42,149,42,0,safety_cap,2000,424,,4.776,5.233,0,0,0,192.0,181.24,1,83,188,153,5.23
156.29,-133.3,0.0353,0.0384,630.2,752.4,-122.1,64.95,159.2,159.2,C_tight1_s42,150,42,0,safety_cap,2000,475,3.9128,3.9128,4.219,5,5,0,256.0,242.24,1,78,200,197,4.35
45.13,148.29,0.02,0.0021,587.1,422.8,164.4,91.01,78.96,91.01,C_tight1_s42,151,42,1,success,1911,435,1.2281,1.2281,2.189,11,8,0,107.0,101.83,1,40,226,169,2.19
67.84,-27.77,0.0419,0.0089,592.1,662.7,-70.6,38.07,164.53,164.53,C_tight1_s42,152,42,1,success,1996,434,1.0398,1.0398,1.486,15,10,0,214.0,200.12,1,59,228,147,1.49
67.24,153.06,0.0163,0.0122,319.9,628.9,-309.0,172.25,74.29,172.25,C_tight1_s42,153,42,0,safety_cap,2000,495,,12.9191,11.511,0,0,0,237.0,227.14,1,98,170,227,11.51
-23.73,-161.28,0.0403,0.0421,665.2,569.7,95.5,51.6,290.9,290.9,C_tight1_s42,154,42,1,success,1853,424,1.8136,1.8136,2.055,4,0,0,323.0,303.18,1,45,276,103,2.06
164.37,-154.29,0.0249,0.0048,390.0,713.3,-323.3,177.22,80.94,177.22,C_tight1_s42,155,42,0,safety_cap,2000,377,4.6014,4.6014,4.178,1,0,0,191.0,184.3,1,80,162,135,4.18
-94.67,87.2,0.0103,0.0478,566.6,743.7,-177.0,94.9,217.44,217.44,C_tight1_s42,156,42,1,success,1970,340,2.0565,2.0565,2.745,1,0,0,287.0,267.68,1,67,195,78,2.74
92.79,87.12,0.0254,0.0283,595.2,683.3,-88.2,47.42,14.75,47.42,C_tight1_s42,157,42,1,success,1964,455,,6.8724,6.126,0,0,0,146.0,144.62,1,61,206,188,6.13
85.29,83.02,0.0236,0.0171,517.1,746.8,-229.7,123.75,24.68,123.75,C_tight1_s42,158,42,0,safety_cap,2000,470,,11.1871,10.518,0,0,0,176.0,170.93,1,96,170,204,10.77
-71.78,-133.5,0.0473,0.0234,533.7,618.0,-84.3,45.95,157.5,157.5,C_tight1_s42,159,42,1,success,1972,425,1.1973,1.1973,1.522,1,0,0,202.0,194.92,1,59,200,166,1.52
115.73,142.91,0.0048,0.0074,365.9,580.8,-215.0,119.87,14.59,119.87,C_tight1_s42,160,42,0,safety_cap,2000,487,,9.0079,8.094,0,0,0,144.0,141.25,1,81,172,234,9.19
-75.22,-129.33,0.005,0.0123,684.6,798.1,-113.5,59.74,37.88,59.74,C_tight1_s42,161,42,1,success,1971,390,2.5793,2.5793,2.843,1,0,0,78.0,78.11,1,48,232,110,2.84
57.15,136.56,0.0185,0.0091,422.4,777.4,-355.0,192.6,71.08,192.6,C_tight1_s42,162,42,0,safety_cap,2000,499,,12.8289,12.587,0,0,0,245.0,232.55,1,105,169,225,12.86
11.7,-37.2,0.023,0.0112,379.1,607.5,-228.4,126.81,67.09,126.81,C_tight1_s42,163,42,0,safety_cap,2000,584,1.4067,1.4067,2.503,9,1,0,149.0,135.87,1,38,348,198,2.5
146.12,-101.62,0.0092,0.0151,447.4,747.4,-300.0,162.85,76.57,162.85,C_tight1_s42,164,42,0,safety_cap,2000,450,,7.0057,6.42,0,0,0,199.0,190.12,1,92,188,170,6.42
0.9,102.18,0.0014,0.0158,737.4,445.9,291.6,158.45,61.54,158.45,C_tight1_s42,165,42,0,safety_cap,2000,600,2.169,2.169,1.003,28,1,0,165.0,163.53,1,26,350,224,1.0
-110.29,13.59,0.0143,0.0169,655.7,577.9,77.8,42.06,104.51,104.51,C_tight1_s42,166,42,1,success,1987,485,1.254,1.254,1.337,7,1,0,173.0,161.67,1,66,201,218,1.34
-75.24,-44.54,0.0421,0.0333,711.8,792.7,-80.9,42.47,80.99,80.99,C_tight1_s42,167,42,1,success,1965,313,1.0431,1.0431,2.366,4,1,0,128.0,121.19,1,54,188,71,2.37
171.88,167.85,0.0328,0.0051,657.8,542.0,115.8,62.81,105.2,105.2,C_tight1_s42,168,42,0,safety_cap,2000,405,,9.4652,8.922,0,0,0,197.0,193.82,1,75,180,150,9.13
157.83,-119.49,0.0466,0.0045,529.3,457.8,71.5,39.67,176.48,176.48,C_tight1_s42,169,42,0,safety_cap,2000,425,,8.8922,7.673,0,0,0,272.0,256.87,1,82,175,168,7.67
106.94,136.49,0.0256,0.0224,730.3,438.0,292.3,159.12,48.35,159.12,C_tight1_s42,170,42,0,safety_cap,2000,473,1.351,1.351,2.798,15,10,0,160.0,164.25,1,63,207,203,2.8
-159.85,-78.02,0.037,0.0234,540.8,710.7,-169.9,91.66,153.31,153.31,C_tight1_s42,171,42,0,safety_cap,2000,484,4.5698,4.5698,4.336,1,0,0,248.0,237.74,1,84,186,214,4.34
89.49,-62.06,0.0154,0.0312,660.3,743.1,-82.8,43.95,169.91,169.91,C_tight1_s42,172,42,0,safety_cap,2000,387,1.131,1.131,2.542,8,3,0,234.0,217.4,1,66,197,124,2.54
57.03,116.14,0.0095,0.0253,684.6,561.7,123.0,66.36,83.51,83.51,C_tight1_s42,173,42,0,safety_cap,2000,443,1.3378,1.3378,2.09,23,10,0,117.0,113.0,1,48,252,143,2.09
146.97,-27.95,0.0334,0.0335,543.5,597.5,-54.0,29.47,252.69,252.69,C_tight1_s42,174,42,0,safety_cap,2000,465,,12.0634,11.03,0,0,0,366.0,329.08,1,82,165,218,11.03
24.25,145.51,0.0413,0.0092,709.0,467.3,241.7,131.43,178.5,178.5,C_tight1_s42,175,42,1,success,1744,467,1.681,1.681,1.838,1,0,0,189.0,190.87,1,28,307,132,1.84
-47.3,-11.92,0.0222,0.0388,406.3,565.2,-158.9,88.37,92.24,92.24,C_tight1_s42,176,42,0,safety_cap,2000,458,1.664,1.664,4.109,9,1,0,124.0,116.71,1,39,242,177,4.11
-150.36,16.29,0.0207,0.0466,678.2,794.4,-116.2,61.21,249.63,249.63,C_tight1_s42,177,42,0,safety_cap,2000,439,,11.6416,10.753,0,0,0,382.0,329.99,1,74,209,156,10.94
-69.2,11.9,0.0311,0.014,643.2,553.9,89.3,48.44,121.74,121.74,C_tight1_s42,178,42,1,success,1949,326,1.1438,1.1438,3.747,1,0,0,164.0,157.49,1,52,163,111,3.75
-105.23,-43.72,0.0205,0.0387,671.5,563.6,107.9,58.3,129.16,129.16,C_tight1_s42,179,42,1,success,1973,441,2.1317,2.1317,2.586,3,0,0,192.0,183.33,1,56,208,177,2.59
-49.13,84.18,0.0081,0.0414,564.0,746.4,-182.4,97.75,177.3,177.3,C_tight1_s42,180,42,1,success,1931,437,1.5594,1.5594,1.98,4,0,0,215.0,203.38,1,49,224,164,1.98
-79.61,3.4,0.024,0.0031,466.8,740.4,-273.5,148.26,89.03,148.26,C_tight1_s42,181,42,1,success,1932,375,1.0366,1.0366,3.943,4,4,0,152.0,143.98,1,56,208,111,3.94
-9.13,120.48,0.0473,0.0223,712.4,777.3,-64.8,34.1,238.45,238.45,C_tight1_s42,182,42,0,safety_cap,2000,579,1.923,1.923,2.383,30,10,0,265.0,243.32,1,40,356,183,2.38
-58.58,100.7,0.0362,0.0245,710.0,559.6,150.3,80.93,226.49,226.49,C_tight1_s42,183,42,0,safety_cap,2000,470,,22.8587,19.407,0,0,0,385.0,256.77,1,111,183,176,19.41
69.31,-120.89,0.01,0.0233,351.7,417.9,-66.1,37.58,127.18,127.18,C_tight1_s42,184,42,1,success,1958,468,1.0536,1.0536,1.792,4,0,0,170.0,162.27,1,54,211,203,1.79
138.31,-142.32,0.0186,0.014,524.8,638.8,-114.0,62.07,79.58,79.58,C_tight1_s42,185,42,0,safety_cap,2000,342,,11.4435,10.448,0,0,0,203.0,195.48,1,85,146,111,10.45
-73.14,-148.99,0.01,0.0254,484.9,405.3,79.6,44.64,95.66,95.66,C_tight1_s42,186,42,0,safety_cap,2000,495,,22.9723,20.211,0,0,0,241.0,244.94,1,107,170,218,20.21
-63.01,171.64,0.0286,0.0427,439.0,564.6,-125.6,69.61,241.39,241.39,C_tight1_s42,187,42,1,success,1951,366,1.8047,1.8047,2.988,6,4,0,284.0,273.99,1,55,215,96,2.99
-156.49,6.36,0.0138,0.0259,621.0,395.2,225.8,124.96,150.81,150.81,C_tight1_s42,188,42,0,safety_cap,2000,382,,9.5054,8.414,0,0,0,260.0,253.51,1,88,161,133,8.41
-11.57,-168.65,0.0071,0.0229,693.5,357.8,335.7,185.08,113.88,185.08,C_tight1_s42,189,42,0,safety_cap,2000,494,,27.9183,23.661,0,0,0,283.0,288.75,1,102,164,228,23.66
-169.03,80.75,0.0195,0.0112,711.4,470.5,241.0,130.97,98.03,130.97,C_tight1_s42,190,42,0,safety_cap,2000,308,,11.829,9.954,0,0,0,199.0,195.48,1,74,142,92,9.95
53.85,-20.96,0.0095,0.0243,581.0,402.9,178.1,98.89,90.69,98.89,C_tight1_s42,191,42,0,safety_cap,2000,427,2.4166,2.4166,3.896,8,6,0,126.0,117.9,1,53,231,143,3.9
-2.5,54.18,0.0107,0.036,707.7,462.2,245.6,133.64,119.86,133.64,C_tight1_s42,192,42,1,success,1826,546,1.0101,1.0101,1.997,5,0,0,161.0,139.79,1,37,321,188,2.0
101.23,-51.38,0.0005,0.0105,317.4,789.0,-471.5,258.46,40.8,258.46,C_tight1_s42,193,42,0,safety_cap,2000,491,,8.7419,8.367,0,0,0,261.0,245.69,1,95,178,218,8.37
166.2,60.42,0.0309,0.0328,414.2,678.1,-263.9,144.83,191.12,191.12,C_tight1_s42,194,42,0,safety_cap,2000,434,,7.5523,7.309,0,0,0,317.0,293.02,1,96,179,159,7.49
146.33,122.42,0.0126,0.0292,569.0,720.6,-151.6,81.42,68.9,81.42,C_tight1_s42,195,42,0,safety_cap,2000,477,,7.5106,7.687,0,0,0,191.0,181.92,1,96,181,200,7.69
-157.3,150.05,0.0128,0.0192,442.9,668.6,-225.7,123.58,57.46,123.58,C_tight1_s42,196,42,0,safety_cap,2000,402,,6.5265,5.635,0,0,0,146.0,140.05,1,73,187,142,6.53
22.69,115.67,0.0029,0.0332,437.2,685.9,-248.7,136.02,125.66,136.02,C_tight1_s42,197,42,1,success,1870,434,1.8147,1.8147,1.776,1,0,0,159.0,156.31,1,32,290,112,1.78
95.02,-176.67,0.0091,0.0221,563.7,786.6,-222.9,118.99,88.31,118.99,C_tight1_s42,198,42,0,safety_cap,2000,492,,10.6242,9.893,0,0,0,242.0,217.67,1,95,177,220,9.89
169.34,70.58,0.0128,0.0312,568.7,673.1,-104.4,56.37,133.43,133.43,C_tight1_s42,199,42,0,safety_cap,2000,476,4.1773,4.1773,4.106,1,1,0,249.0,233.6,1,86,181,209,5.25
