gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-153.29,161.13,0.0411,0.0037,566.8,685.5,-118.6,63.98,145.15,145.15,A_tight1_s42,128,42,0,safety_cap,2000,321,,3.0266,5.83,0,0,0,239.0,225.83,1,84,158,79,5.83
52.16,-149.1,0.0011,0.0048,740.7,637.2,103.6,55.12,21.75,55.12,A_tight1_s42,129,42,0,safety_cap,2000,377,7.0392,4.2908,4.977,1,0,0,56.0,55.73,1,33,250,94,4.98
19.81,167.19,0.0172,0.0378,503.3,723.6,-220.3,119.16,198.9,198.9,A_tight1_s42,130,42,0,safety_cap,2000,445,,11.0013,12.065,0,0,0,355.0,209.38,1,86,170,189,12.07
143.44,-150.51,0.0342,0.0456,506.1,630.7,-124.6,68.04,168.09,168.09,A_tight1_s42,131,42,1,success,1968,427,1.3037,1.3037,3.488,1,0,0,254.0,242.99,1,73,180,174,3.49
-63.11,-140.63,0.0142,0.0217,428.8,734.6,-305.8,166.53,86.94,166.53,A_tight1_s42,132,42,0,safety_cap,2000,412,,4.6922,5.998,0,0,0,169.0,161.15,1,52,229,131,6.0
-164.49,-93.24,0.0438,0.0382,562.6,479.6,83.0,45.8,183.07,183.07,A_tight1_s42,133,42,0,safety_cap,2000,340,,5.4983,11.084,0,0,0,285.0,282.97,1,89,153,98,11.08
-129.77,-78.01,0.0369,0.0123,503.4,411.2,92.2,51.58,118.17,118.17,A_tight1_s42,134,42,1,success,1987,486,1.0634,1.0634,4.306,1,0,0,237.0,183.82,1,90,170,226,4.31
-109.93,20.05,0.037,0.0204,589.1,341.2,248.0,138.5,202.25,202.25,A_tight1_s42,135,42,0,safety_cap,2000,484,,3.2344,6.025,0,0,0,331.0,327.44,1,92,161,231,6.03
109.58,-177.51,0.009,0.0326,634.2,425.5,208.7,114.92,119.18,119.18,A_tight1_s42,136,42,0,safety_cap,2000,473,2.2733,1.7334,3.128,3,0,0,184.0,174.73,1,69,207,197,3.13
19.59,-150.03,0.009,0.0058,622.5,534.5,87.9,47.91,55.97,55.97,A_tight1_s42,137,42,1,success,1662,465,3.4113,3.4113,2.806,1,0,0,69.0,66.06,1,32,279,154,2.81
-104.19,146.82,0.0248,0.0261,786.6,454.0,332.6,179.64,158.3,179.64,A_tight1_s42,138,42,0,safety_cap,2000,428,,653.3298,571.857,0,0,0,219.0,273.66,1,22,143,263,579.69
-152.83,14.81,0.0028,0.0216,396.9,621.1,-224.2,124.06,91.97,124.06,A_tight1_s42,139,42,0,safety_cap,2000,442,1.9644,1.9644,4.825,2,1,0,183.0,171.67,1,70,184,188,4.82
-100.14,-116.32,0.0341,0.0456,449.8,741.3,-291.5,158.26,59.71,158.26,A_tight1_s42,140,42,0,safety_cap,2000,374,2.0553,1.9911,3.626,4,0,0,162.0,153.39,1,58,207,109,3.63
-141.54,-139.93,0.0308,0.0069,754.1,532.1,222.1,119.34,90.96,119.34,A_tight1_s42,141,42,1,success,1986,380,1.3909,1.3909,4.209,2,0,0,204.0,203.44,1,84,165,131,4.21
-124.86,14.19,0.0258,0.0038,450.3,727.3,-277.0,150.61,107.66,150.61,A_tight1_s42,142,42,0,safety_cap,2000,398,,4.2189,8.611,0,0,0,189.0,173.76,1,77,188,133,8.61
-173.74,74.33,0.0208,0.049,762.5,614.8,147.8,78.64,226.58,226.58,A_tight1_s42,143,42,0,safety_cap,2000,486,,3.8876,7.046,0,0,0,333.0,323.63,1,84,185,217,7.05
124.86,-78.1,0.036,0.0073,454.2,608.4,-154.2,84.89,161.92,161.92,A_tight1_s42,144,42,0,safety_cap,2000,425,,4.0214,7.782,0,0,0,296.0,226.92,1,95,157,173,7.78
64.23,-48.82,0.0221,0.0031,527.7,786.6,-258.9,138.74,87.71,138.74,A_tight1_s42,145,42,0,safety_cap,2000,472,2.8379,2.8379,3.884,2,0,0,212.0,203.56,1,55,232,185,3.88
50.79,-60.18,0.033,0.0188,715.0,480.9,234.1,127.05,165.55,165.55,A_tight1_s42,146,42,1,success,1933,388,1.1729,1.1729,2.025,5,2,0,205.0,191.51,1,52,230,106,2.03
-134.68,101.65,0.0122,0.0151,559.9,320.1,239.8,134.69,92.79,134.69,A_tight1_s42,147,42,0,safety_cap,2000,493,2.141,2.141,4.797,2,0,0,206.0,205.24,1,81,171,241,4.8
48.69,178.98,0.0408,0.0462,623.1,543.1,79.9,43.51,300.04,300.04,A_tight1_s42,148,42,0,safety_cap,2000,492,1.2322,1.2322,2.691,7,0,0,354.0,325.15,1,56,277,159,2.69
-167.5,-80.71,0.0228,0.0109,513.0,737.0,-224.0,120.85,92.44,120.85,A_tight1_s42,149,42,0,safety_cap,2000,424,1.1526,1.1526,4.888,2,1,0,192.0,181.24,1,83,188,153,4.89
156.29,-133.3,0.0353,0.0384,630.2,752.4,-122.1,64.95,159.2,159.2,A_tight1_s42,150,42,0,safety_cap,2000,473,,2.4556,5.769,0,0,0,257.0,242.24,1,79,201,193,5.77
45.13,148.29,0.02,0.0021,587.1,422.8,164.4,91.01,78.96,91.01,A_tight1_s42,151,42,0,safety_cap,2000,438,2.1673,2.1673,3.383,4,0,0,110.0,101.83,1,42,247,149,3.38
67.84,-27.77,0.0419,0.0089,592.1,662.7,-70.6,38.07,164.53,164.53,A_tight1_s42,152,42,0,safety_cap,2000,440,,3.5462,7.808,0,0,0,216.0,200.12,1,59,228,153,7.81
67.24,153.06,0.0163,0.0122,319.9,628.9,-309.0,172.25,74.29,172.25,A_tight1_s42,153,42,0,safety_cap,2000,503,,4.0142,7.693,0,0,0,237.0,227.14,1,99,168,236,7.69
-23.73,-161.28,0.0403,0.0421,665.2,569.7,95.5,51.6,290.9,290.9,A_tight1_s42,154,42,0,safety_cap,2000,473,2.7273,2.7273,4.395,2,0,0,325.0,303.18,1,46,301,126,4.39
164.37,-154.29,0.0249,0.0048,390.0,713.3,-323.3,177.22,80.94,177.22,A_tight1_s42,155,42,0,safety_cap,2000,377,1.7105,1.7105,4.537,4,2,0,192.0,184.3,1,79,162,136,4.54
-94.67,87.2,0.0103,0.0478,566.6,743.7,-177.0,94.9,217.44,217.44,A_tight1_s42,156,42,0,safety_cap,2000,360,5.0379,4.2943,4.627,1,0,0,290.0,267.68,1,69,204,87,4.63
92.79,87.12,0.0254,0.0283,595.2,683.3,-88.2,47.42,14.75,47.42,A_tight1_s42,157,42,0,safety_cap,2000,487,,4.7779,8.642,0,0,0,150.0,144.62,1,63,216,208,8.64
85.29,83.02,0.0236,0.0171,517.1,746.8,-229.7,123.75,24.68,123.75,A_tight1_s42,158,42,0,safety_cap,2000,469,,2.558,5.506,0,0,0,177.0,170.93,1,97,171,201,5.51
-71.78,-133.5,0.0473,0.0234,533.7,618.0,-84.3,45.95,157.5,157.5,A_tight1_s42,159,42,0,safety_cap,2000,439,,5.7025,9.935,0,0,0,204.0,194.92,1,60,209,170,9.93
115.73,142.91,0.0048,0.0074,365.9,580.8,-215.0,119.87,14.59,119.87,A_tight1_s42,160,42,0,safety_cap,2000,489,2.0936,2.0936,4.905,2,0,0,145.0,141.25,1,82,172,235,4.9
-75.22,-129.33,0.005,0.0123,684.6,798.1,-113.5,59.74,37.88,59.74,A_tight1_s42,161,42,0,safety_cap,2000,411,,2.0518,5.418,0,0,0,81.0,78.11,1,49,241,121,5.42
57.15,136.56,0.0185,0.0091,422.4,777.4,-355.0,192.6,71.08,192.6,A_tight1_s42,162,42,0,safety_cap,2000,500,,3.8951,7.628,0,0,0,245.0,232.55,1,105,169,226,7.63
11.7,-37.2,0.023,0.0112,379.1,607.5,-228.4,126.81,67.09,126.81,A_tight1_s42,163,42,0,safety_cap,2000,611,2.1106,1.8193,4.951,1,0,0,144.0,135.87,1,29,335,247,4.95
146.12,-101.62,0.0092,0.0151,447.4,747.4,-300.0,162.85,76.57,162.85,A_tight1_s42,164,42,0,safety_cap,2000,458,,3.7028,7.925,0,0,0,199.0,190.12,1,90,186,182,7.93
0.9,102.18,0.0014,0.0158,737.4,445.9,291.6,158.45,61.54,158.45,A_tight1_s42,165,42,0,safety_cap,2000,433,,7.9594,7.168,0,0,0,164.0,163.53,1,25,392,16,7.17
-110.29,13.59,0.0143,0.0169,655.7,577.9,77.8,42.06,104.51,104.51,A_tight1_s42,166,42,0,safety_cap,2000,500,,2.9493,5.982,0,0,0,174.0,161.67,1,66,200,234,5.98
-75.24,-44.54,0.0421,0.0333,711.8,792.7,-80.9,42.47,80.99,80.99,A_tight1_s42,167,42,0,safety_cap,2000,329,2.0777,1.7711,3.183,5,0,0,131.0,121.19,1,56,193,80,3.18
171.88,167.85,0.0328,0.0051,657.8,542.0,115.8,62.81,105.2,105.2,A_tight1_s42,168,42,0,safety_cap,2000,401,,3.9069,6.891,0,0,0,197.0,193.82,1,75,181,145,6.89
157.83,-119.49,0.0466,0.0045,529.3,457.8,71.5,39.67,176.48,176.48,A_tight1_s42,169,42,0,safety_cap,2000,431,1.8237,1.8237,4.784,4,3,0,273.0,256.87,1,81,174,176,4.78
106.94,136.49,0.0256,0.0224,730.3,438.0,292.3,159.12,48.35,159.12,A_tight1_s42,170,42,0,safety_cap,2000,467,1.7031,1.7031,4.124,5,2,0,162.0,164.25,1,62,209,196,4.12
-159.85,-78.02,0.037,0.0234,540.8,710.7,-169.9,91.66,153.31,153.31,A_tight1_s42,171,42,0,safety_cap,2000,485,,3.6065,7.341,0,0,0,248.0,237.74,1,81,185,219,7.34
89.49,-62.06,0.0154,0.0312,660.3,743.1,-82.8,43.95,169.91,169.91,A_tight1_s42,172,42,0,safety_cap,2000,407,,5.7316,10.292,0,0,0,237.0,217.4,1,68,192,147,10.29
57.03,116.14,0.0095,0.0253,684.6,561.7,123.0,66.36,83.51,83.51,A_tight1_s42,173,42,1,success,1973,419,1.9388,1.9388,2.177,5,1,0,118.0,113.0,1,48,251,120,2.18
146.97,-27.95,0.0334,0.0335,543.5,597.5,-54.0,29.47,252.69,252.69,A_tight1_s42,174,42,0,safety_cap,2000,467,,2.9462,6.18,0,0,0,366.0,329.08,1,81,165,221,6.18
24.25,145.51,0.0413,0.0092,709.0,467.3,241.7,131.43,178.5,178.5,A_tight1_s42,175,42,0,safety_cap,2000,457,2.151,2.151,3.403,6,0,0,197.0,190.87,1,36,380,41,3.4
-47.3,-11.92,0.0222,0.0388,406.3,565.2,-158.9,88.37,92.24,92.24,A_tight1_s42,176,42,0,safety_cap,2000,445,1.706,1.706,3.211,5,0,0,126.0,116.71,1,40,245,160,3.21
-150.36,16.29,0.0207,0.0466,678.2,794.4,-116.2,61.21,249.63,249.63,A_tight1_s42,177,42,0,safety_cap,2000,441,,3.266,6.272,0,0,0,383.0,329.99,1,73,209,159,6.27
-69.2,11.9,0.0311,0.014,643.2,553.9,89.3,48.44,121.74,121.74,A_tight1_s42,178,42,0,safety_cap,2000,347,,3.556,6.543,0,0,0,168.0,157.49,1,55,176,116,6.54
-105.23,-43.72,0.0205,0.0387,671.5,563.6,107.9,58.3,129.16,129.16,A_tight1_s42,179,42,1,success,1941,427,3.6644,3.6644,4.281,1,0,0,190.0,183.33,1,54,197,176,4.28
-49.13,84.18,0.0081,0.0414,564.0,746.4,-182.4,97.75,177.3,177.3,A_tight1_s42,180,42,1,success,1994,424,,4.9931,6.031,0,0,0,218.0,203.38,1,52,231,141,6.03
-79.61,3.4,0.024,0.0031,466.8,740.4,-273.5,148.26,89.03,148.26,A_tight1_s42,181,42,0,safety_cap,2000,387,3.474,2.6505,1.935,3,0,0,156.0,143.98,1,60,222,105,1.94
-9.13,120.48,0.0473,0.0223,712.4,777.3,-64.8,34.1,238.45,238.45,A_tight1_s42,182,42,0,safety_cap,2000,490,1.3123,1.3123,2.751,22,5,0,272.0,243.32,1,49,378,63,2.75
-58.58,100.7,0.0362,0.0245,710.0,559.6,150.3,80.93,226.49,226.49,A_tight1_s42,183,42,0,safety_cap,2000,467,5.3347,5.3347,4.993,1,0,0,384.0,256.77,1,107,184,176,4.99
69.31,-120.89,0.01,0.0233,351.7,417.9,-66.1,37.58,127.18,127.18,A_tight1_s42,184,42,0,safety_cap,2000,488,2.1699,2.1699,3.329,2,0,0,173.0,162.27,1,55,216,217,3.33
138.31,-142.32,0.0186,0.014,524.8,638.8,-114.0,62.07,79.58,79.58,A_tight1_s42,185,42,0,safety_cap,2000,342,,2.9057,5.715,0,0,0,203.0,195.48,1,86,146,110,5.72
-73.14,-148.99,0.01,0.0254,484.9,405.3,79.6,44.64,95.66,95.66,A_tight1_s42,186,42,0,safety_cap,2000,499,,5.8471,10.379,0,0,0,241.0,244.94,1,104,169,226,10.38
-63.01,171.64,0.0286,0.0427,439.0,564.6,-125.6,69.61,241.39,241.39,A_tight1_s42,187,42,1,success,1973,372,1.0057,1.0057,2.259,4,0,0,287.0,273.99,1,57,220,95,2.26
-156.49,6.36,0.0138,0.0259,621.0,395.2,225.8,124.96,150.81,150.81,A_tight1_s42,188,42,0,safety_cap,2000,381,,2.3577,5.217,0,0,0,260.0,253.51,1,86,161,134,5.22
-11.57,-168.65,0.0071,0.0229,693.5,357.8,335.7,185.08,113.88,185.08,A_tight1_s42,189,42,0,safety_cap,2000,494,,13.5539,12.018,0,0,0,282.0,288.75,1,98,164,232,14.96
-169.03,80.75,0.0195,0.0112,711.4,470.5,241.0,130.97,98.03,130.97,A_tight1_s42,190,42,1,success,1982,303,2.1924,2.1924,4.189,1,0,0,197.0,195.48,1,71,139,93,4.19
53.85,-20.96,0.0095,0.0243,581.0,402.9,178.1,98.89,90.69,98.89,A_tight1_s42,191,42,1,success,1963,393,4.9387,3.6203,3.771,1,0,0,127.0,117.9,1,52,220,121,3.77
-2.5,54.18,0.0107,0.036,707.7,462.2,245.6,133.64,119.86,133.64,A_tight1_s42,192,42,1,success,1888,411,1.5907,1.5907,3.45,2,0,0,151.0,139.79,1,22,370,19,3.45
101.23,-51.38,0.0005,0.0105,317.4,789.0,-471.5,258.46,40.8,258.46,A_tight1_s42,193,42,0,safety_cap,2000,488,,2.538,5.675,0,0,0,261.0,245.69,1,96,178,214,5.67
166.2,60.42,0.0309,0.0328,414.2,678.1,-263.9,144.83,191.12,191.12,A_tight1_s42,194,42,0,safety_cap,2000,430,2.601,2.601,4.616,3,1,0,318.0,293.02,1,96,180,154,4.62
146.33,122.42,0.0126,0.0292,569.0,720.6,-151.6,81.42,68.9,81.42,A_tight1_s42,195,42,0,safety_cap,2000,480,,3.1573,6.804,0,0,0,191.0,181.92,1,97,180,203,6.8
-157.3,150.05,0.0128,0.0192,442.9,668.6,-225.7,123.58,57.46,123.58,A_tight1_s42,196,42,0,safety_cap,2000,410,,1.9013,5.847,0,0,0,148.0,140.05,1,74,185,151,5.85
22.69,115.67,0.0029,0.0332,437.2,685.9,-248.7,136.02,125.66,136.02,A_tight1_s42,197,42,1,success,1855,476,,3.5362,6.206,0,0,0,161.0,156.31,1,32,276,168,6.21
95.02,-176.67,0.0091,0.0221,563.7,786.6,-222.9,118.99,88.31,118.99,A_tight1_s42,198,42,0,safety_cap,2000,495,,2.3632,5.265,0,0,0,243.0,217.67,1,94,177,224,5.27
169.34,70.58,0.0128,0.0312,568.7,673.1,-104.4,56.37,133.43,133.43,A_tight1_s42,199,42,0,safety_cap,2000,476,,1.9553,5.046,0,0,0,250.0,233.6,1,86,181,209,5.05
